@relation butterfly
@attribute redMean real
@attribute greenMean real
@attribute blueMean real
@attribute redStdDev real
@attribute greenStdDev real
@attribute blueStdDev real
@attribute segments real
@attribute medianAreaOfSegments real
@attribute hu1 real
@attribute hu2 real
@attribute hu3 real
@attribute hu4 real
@attribute hu5 real
@attribute hu6 real
@attribute hu7 real
@attribute class {"heliconius doris","heliconius hecale","danaus plexippus","papilio polytes","cethosia cyane","heliconius cydno","heliconius sp","neptis hylas","hamadryas februa","heliconius sara","papilio demodocus","graphium doson","attacus atlas","papilio memnon","parides sesostris","dryadula phaetusa","hebomoia glaucippe","papilio rumanzovia","papilio palinurus","hypolimnas antedon","caligula japonica","actias selene","papilio anchisiades","cethosia biblis","heliconius melpomene","salamis parhassus","papilio polyxenes","agraulis vanillae","rothschildia lebeau","heliconius charitonius","hamadryas amphinome","papilio polyctor","daphnis nerii","atrophaneura semperi","morpho peleides","graphium agamemnon","graphium colonna","papilio thoas","siproeta stelenes","heliconius ismenius","papilio constantinus","caligo eurilochus","idea leuconoe","argema mittrei","tirumala septentrionis","graphium sp","hypolimnas antevorta","papilo dardanus","hypolimnas bolina","papilio lowii","papilio demoleus","charaxes protoclea","papilio polymnestor","heliconius erato","parthenos sylvia","idea leuconone","charaxes castor","precis iphita","siproeta epaphus","anartia fatima","charaxes cithaeron","charaxes etesipe","kallima inachus","philaetria dido","papilio dardanus","charaxes varanes","hypolimnas usumbara","myselia cyaniris","papilio ophidocephalus"}
@data
73.01421284847123,89.55200933003597,61.33425837455036,44.224523484799896,49.930654628677715,47.49298053649268,175.0,4.0,11.417034527376927,119.41824798576866,293.8306420262528,175.79673033143493,39307.446011123895,1679.6599758583538,7160.98043274107,"hypolimnas bolina"
87.7525855245044,100.92782901982379,50.769948547632154,37.90298060067744,44.35066879023061,51.14180312160374,24.0,19.0,17.36385459533927,275.8750318710696,3764.0714860130993,3111.4196728364623,1.0642415326714227E7,48155.55661789158,343893.0931980582,"caligula japonica"
70.69480055754404,106.1614296530837,78.96188394823788,41.167483158126714,46.01296855826839,47.33279776009854,77.0,51.0,0.45915547931083067,0.18427775910329824,2.0336427298150365E-4,1.5180683666746628E-4,2.6653762773076564E-8,6.236247646857024E-5,1.0168182578107366E-9,"papilio thoas"
59.069873692180614,79.79536068281938,47.88666569153818,26.57848889668349,38.185914172717915,36.219357607388936,30.0,3.5,18.851156190014635,342.9389770085809,428.1923523635358,251.23839440217844,81399.15737378092,3834.692394277289,12829.72431640351,"morpho peleides"
86.18314747884344,101.86585419605078,74.09147181329337,60.043267183601756,55.97340182637799,64.49173695561271,19.0,8.5,5.393999999986264,28.905111555671745,0.7580067980300791,0.6112470975713096,0.41578672512483095,3.080073918089285,0.015229802493437722,"atrophaneura semperi"
76.03080545613068,88.54784582645007,58.70508816308737,50.884319230292334,46.84704271557039,41.22084052898521,224.0,8.5,0.30260599933608867,0.027433020421186574,8.117125794414486E-4,0.0036583831675803392,2.06459133446868E-6,1.4248759829694086E-4,-5.956618550682528E-6,"heliconius doris"
96.1798825256975,113.19246455121144,64.62657454570484,47.24062735931961,52.54987607174101,61.71353656454351,29.0,10.5,7.93829571759367,62.863942971872774,0.013601164026190396,0.014492760316391223,2.034765569856877E-4,0.11440584821068753,2.4833898657286997E-7,"caligula japonica"
81.47294305249632,103.47511414739353,74.18093365684655,32.766005611962925,38.011580605724824,33.47765671419102,48.0,121.5,17.50848118653926,306.4589028781211,30.663435529861786,30.093769186185366,914.1660664042859,524.5048834026084,-0.8505147232305035,"papilio thoas"
78.97841381011379,94.29883099302496,48.81235229671439,33.941824813048214,37.10141651767989,24.174305572070867,42.0,19.0,23.268518518527138,538.9023491099158,5617.1853838329735,5592.759846834065,3.134719135593787E7,129814.6541083671,-1009.4413481615484,"hebomoia glaucippe"
114.19164149167987,99.02828626436212,43.69261650653724,71.04868913849134,36.49565345213107,34.89304293886604,31.0,11.0,18.842241658605825,234.4730034489923,3966.437807302,2255.8159705729113,6746287.024277947,31367.62949731463,138127.12654026132,"agraulis vanillae"
85.66494728570117,97.31356116923641,70.63012802863436,44.659060920214905,48.03644047846978,41.215411121234524,115.0,18.5,2.157407407407946,4.494941700959071,2.800386114475871,2.6638215689593503,7.275541589997396,5.618467518758459,0.01798379959776697,"parthenos sylvia"
107.61235427856445,108.06320317586263,85.45655568440755,48.912797710797896,44.98428753507528,48.42382448393404,228.0,8.5,0.2662222184495273,0.04250530134438573,5.30645573300876E-4,1.84958661206714E-4,5.545827076201317E-8,3.667779356818827E-5,-1.679217618881251E-8,"actias selene"
68.10820134480794,71.38261286417642,59.49063364664713,59.48582571569971,50.460391499624116,62.87936191085681,126.0,7.0,7.116754792109554,34.21592261776452,86.6393038338254,10.349344797360981,96.11317464406102,-19.398391883904267,294.6227431966335,"salamis parhassus"
76.08010823926212,88.89010588748164,50.487855348292946,46.73932595434016,45.01962276963452,43.211824148107404,105.0,17.5,4.155008254772548,15.044365392312056,21.412086350219273,11.65690630476255,181.10577006659352,40.87279613407899,-33.42205918895446,"myselia cyaniris"
79.31411469805433,91.22546548045153,55.167383672907484,44.0819494667725,40.02641965432582,37.73444663634394,52.0,26.0,0.7499999999708962,0.5138888888581682,7.208915301997691E-16,1.538037766943149E-15,1.529727303077736E-30,1.0743668846782184E-15,-5.317603676611377E-31,"argema mittrei"
74.36719574370942,92.61160777698863,63.29903992491883,47.38273014637371,51.28413089890857,42.33859612859583,192.0,4.5,4.701596442616152,21.832379516978992,4.915800424159181,3.4411540844609156,14.106512571280113,14.384019529548537,1.1481002659827384,"idea leuconoe"
71.48686444566813,88.75093354212555,67.83031473705947,39.523334867605506,47.68950223621217,44.460588263799856,52.0,13.5,30.84564901798828,912.1639776857701,339.28414590303026,136.20669462287736,28251.482067723024,2551.595529139304,7694.497549436486,"papilio polytes"
84.43583367749632,126.06245554561306,66.43828297081498,29.697010726684695,35.66808245531214,30.101012376313456,21.0,3.5,18.542925633107313,343.5635448930051,12.624843582134645,6.947331263003781,63.95828980136106,102.70332969972779,-11.94348086334126,"precis iphita"
99.60307663964628,110.19436256448047,99.72579247651069,50.20048602825325,50.568152816638786,49.629131389211146,203.0,12.0,1.7446640360984178,0.6661285156491008,0.6086450730260287,0.08044751946333219,0.011602978793497849,0.042713101376296615,0.01350022873558358,"myselia cyaniris"
100.20916219254772,117.43338868621512,66.472733686674,40.314520711203876,40.30453789367346,44.837186272285145,66.0,4.0,6.099059366754416,34.665363606548254,943.0973804722039,957.4500135516477,909813.3223962864,5606.839166952084,735.2601710607414,"heliconius cydno"
35.76447922402716,40.832221973660054,20.48704226321586,51.75597259170868,45.250972949399696,23.519791744624218,30.0,3.5,5.028806584369804,24.561719927350765,56.0662140445251,55.75485762016917,3117.268248318073,276.2814076839354,-4.7587825141656594,"argema mittrei"
100.3695464505323,105.4257339275881,30.386156617107194,51.7587705155104,50.229094538954286,21.654765005828775,279.0,22.0,1.6215277777519077,2.1681254820905003,3.832098116943929,3.207061901322863,11.237496823799631,4.610902760558249,-0.34933329622853093,"philaetria dido"
78.34630684425477,99.4860456245411,45.101106484030836,47.918295831205086,51.90628524109046,35.15030848769987,204.0,5.5,3.052888279251846,9.119112998052252,3.809838270338442,3.842205509737893,14.7002082150252,11.569202651889615,0.02581224404415705,"papilio palinurus"
101.68596866403026,98.82200099939821,50.17003068045048,57.72010763511505,47.53786699327077,37.69100311627409,165.0,10.0,1.6409083981365884,0.4979479157313709,0.4644882198583255,0.06603087727659882,-0.011500236306293179,-0.036809046536586745,0.0012126750694400347,"danaus plexippus"
97.01984405517578,97.47224553426106,81.08196385701497,51.624779409824605,48.64055462820174,55.955742941781985,106.0,14.5,0.8499999999906869,0.694722222263718,1.45965080734084E-15,5.145020911048737E-16,4.37603018646213E-31,-4.144307797094437E-16,-8.544508611991848E-32,"papilio ophidocephalus"
101.84040959676106,105.05030059814453,72.56054814656575,56.5691269876279,52.98417907527352,53.70364639052985,433.0,4.0,0.8675089083726004,0.6910475174707238,0.07756222744415155,0.04513247728891044,0.0026393902869117896,0.03153657227803892,4.0507145107639315E-4,"hypolimnas antevorta"
36.698640842969894,45.185518194750365,33.30961620089941,37.63230248483827,36.828382754084586,29.709955185152225,26.0,12.5,1.6017777777928863,2.4632327900990183,0.32332671810657304,0.32237840386224415,0.10408037402086744,0.5052938205745363,2.0759203497573014E-4,"heliconius doris"
88.5318121328928,94.36142420383626,52.08826060022026,45.80021616778591,57.139353869392,43.011951529054585,203.0,5.0,4.850351489408041,8.80414166680169,402.23118421329946,343.83499523141995,127697.38662513591,995.7589841282411,6609.581258726044,"papilio palinurus"
77.5153948465983,81.37865193684895,54.99650446573893,51.462196247705656,57.56642111028408,61.88143294975702,414.0,2.5,0.5277777777777778,0.2507716049382716,0.0,0.0,0.0,0.0,0.0,"morpho peleides"
50.195635152808364,47.26770431809838,27.048835295062407,34.258534963356205,35.793278902891416,26.322245771734067,62.0,63.5,0.22328935502029057,0.0019799732717971554,0.008625537242592634,0.0031461472806457685,1.6388984190285164E-5,1.391495341105559E-4,-1.0905800248868682E-7,"papilio constantinus"
81.74498525835169,99.92847862747797,57.48659198329662,53.363440150367836,54.55386112546972,53.388051378813685,100.0,5.5,1.2202408169798644,0.6843872033923892,0.9305709301421565,0.09078150903287796,-0.011128864735072724,-0.0477752053801406,-0.02392405989808089,"heliconius ismenius"
84.26884722604625,83.89800586224302,43.981182888215855,51.394568510031476,48.965283819439605,50.0125652329646,43.0,166.0,9.339742272866616,86.59448128257013,4.286395513559101,0.5232782043650656,-0.5104797579720509,-3.9342575102520345,-0.5946281624380626,"argema mittrei"
102.25333277384439,103.25785827636719,83.04119618733723,44.755683492044774,44.608031043847035,55.889982319326116,283.0,7.5,0.17883686432296247,0.003999679017726041,1.6773662756712515E-4,2.836718341479605E-6,3.2048477590288565E-11,1.0773855922263267E-7,-5.293219642479733E-11,"morpho peleides"
38.01408773861967,60.333047964849484,31.442182050752567,28.667453301813985,38.35256438296188,25.77147752972825,5.0,0.0,0.8240740740826974,0.6266289437641626,0.043184470216808685,0.03099121335827967,0.001131370300835133,0.02256694660023821,7.359456834001948E-5,"papilio polyctor"
105.3351453145345,115.44998423258463,100.31494903564453,46.44130988714416,46.511226360975314,48.74506515609123,400.0,3.0,6.701242799893761,31.08508245409924,96.81988477976437,10.536797415300933,-228.15411711819658,-46.61035692029951,-247.40517888740197,"danaus plexippus"
114.31000645955403,115.84495798746744,68.00166956583658,52.91915345926476,53.51216027370866,48.307416691175945,194.0,4.5,4.2073615160396525,17.560072124278975,0.19365132776534663,0.028870617717402278,-1.697165711833826E-4,-0.05098795176035197,0.002152028399404873,"papilio memnon"
92.2697965423091,100.6815230359765,49.00061088931718,50.81103151061196,50.41334420988279,33.882513640609254,91.0,12.0,0.17346269534868558,7.312902099487113E-4,6.348781142334882E-4,5.662842164715235E-5,6.6609351400523045E-9,1.4585511112914696E-6,-8.421549585699663E-9,"graphium agamemnon"
75.17343950761747,93.51079237793685,53.28808450348752,44.63560265638278,49.71546198856448,39.594547996507565,95.0,11.5,1.374999999985448,1.7795138888666568,1.3561189126745663E-15,1.070637469230819E-15,1.2825391784302253E-30,1.5681070216741905E-16,-1.3916985925755066E-31,"parthenos sylvia"
91.94398603845447,64.2957808484765,46.61726350266152,44.74852050788836,43.36680991534466,40.22952430844212,95.0,4.0,0.20108203679440573,0.01411217369703629,2.2370854626833927E-4,1.6425942047912117E-5,-2.928150297495972E-10,-8.560097165040098E-7,9.516907761747E-10,"rothschildia lebeau"
73.27545945759911,84.53852474531938,72.04850403817915,44.75191562331135,44.66116123424807,45.31810287084594,67.0,18.5,0.16613519688017642,3.8269577493254636E-4,1.4369928291880645E-4,7.307857562864298E-7,7.488803089350132E-12,-1.429607795637523E-8,-8.318108215438515E-18,"heliconius doris"
110.92063229739011,112.71848242902931,90.5969737293956,49.757342493350784,45.64748571340178,55.91077457212241,361.0,5.5,4.214843749989086,17.618233574869414,1.2015115782841335,1.1009333274125155,1.2661668794057963,4.4487079600772965,0.010367954183128886,"papilio ophidocephalus"
96.44940517162262,94.98399068465491,49.99916110269824,53.04072257897401,50.06710626258063,51.02016121810167,78.0,44.5,6.0619212962984514,36.4577790771944,0.6533862612157583,0.48265832382096807,0.2705939071494006,2.7358841204927145,0.01566670738811013,"argema mittrei"
106.7026718520558,88.37930060343244,65.47844392437591,45.928426155361045,48.28425991567879,43.27931914817284,29.0,10.5,0.7499999999708962,0.5138888889260771,8.118802752619471E-15,3.134871055370534E-15,1.0942814308874447E-29,-2.0385339713592445E-15,-1.1418245125538936E-29,"papilio lowii"
92.16565998990454,86.75616625367107,64.60915989812774,38.365249842403266,39.83117183060656,43.90417350131746,42.0,27.0,0.9180434078776409,0.7892656005547868,0.005162092871677316,0.0057235015775356935,3.110743774444684E-5,0.005034921204932444,-4.294223550252296E-7,"parthenos sylvia"
63.12120560297357,98.21340400146842,62.23379565895741,37.23716588851595,46.31932497959473,39.69147938866773,29.0,13.0,4.721064814812658,21.888032889694404,1.6192573614421015,0.2545339056555808,0.005678702998550483,-0.37925189502370527,0.163310460461638,"parides sesostris"
71.3937497131975,73.47522026431717,44.83473579754038,46.71575289409246,48.09661462707045,36.152986480782175,148.0,10.5,4.271408667029352,18.17285166114546,0.12858259713306117,0.07848106453253736,0.007811449684389699,0.27676902587485086,-0.0010660043349135213,"papilio constantinus"
89.03122403526588,103.19176687130725,65.20258118306869,47.25703361641358,42.61017859269944,47.92411485792605,123.0,14.5,13.675693088109256,147.4991444382375,660.4852110905015,152.46320624429444,23537.4946573284,225.53700478979943,42270.00892367514,"myselia cyaniris"
42.446253212187955,52.46398477652349,32.237144078102055,38.6293564340555,39.079114812306635,34.89699955546237,76.0,8.5,9.260416666656965,84.03309461814793,0.17883304741337966,0.04385037042904035,0.002696386999641715,0.058484152389531946,0.002794337984890219,"atrophaneura semperi"
65.40888858296623,79.97418490730543,49.17681373898678,45.784413624025035,51.36506039379592,39.39503314531963,58.0,8.0,3.109788444441557,3.6269263288690596,15.24180706950293,3.610461750052473,19.986330774675125,-0.8886229508527776,-17.829358233879805,"charaxes cithaeron"
92.83053987701908,86.93417165703009,67.85606529919237,49.05333371866446,50.17806337713043,49.94955991306948,102.0,7.5,8.363416666649284,68.72892834006583,156.23480235214672,154.17057389983728,23927.15329242195,1274.377414781133,-15.64232396158377,"hypolimnas usumbara"
89.43162628487518,99.66683444612701,56.41944148081865,51.349885285872524,51.24851275097655,56.62155880317578,59.0,69.0,6.614583333333332,43.144259312757015,22.37788832299362,21.333370885492894,466.11876626692623,139.63924354626022,-1.4797351011420403,"argema mittrei"
73.20272491051762,75.88525892529368,41.01362742061307,54.451401830183315,47.982235289607,42.670829303792324,67.0,9.0,1.7489711934338426,2.874629544892459,0.00827103009185015,0.0010018882197534418,-2.884089316001748E-6,-0.0016986746770945385,1.4640028332424843E-12,"hypolimnas usumbara"
76.84994349990822,108.40753774320851,74.74133139454845,39.73988957445109,50.647094666538564,45.23637017169008,123.0,4.0,6.73947197927031,44.84282660770753,50.991528534172865,47.45153084308459,2334.0480149523682,306.19315063064585,-19.119989562838214,"papilio polyctor"
80.1944922448605,102.99730692455947,74.3673825256975,45.16360469867622,49.28510624884831,44.60461407421623,106.0,9.5,3.275905004854561,10.588477055397579,3.2122900038418774,2.6241188793598687,7.614266300924374,8.027509263819665,0.26078457748363215,"hypolimnas bolina"
34.43421467740455,45.70108726826358,28.092936914922905,35.89380731727234,36.1188147410895,21.9520133817685,89.0,6.0,2.616623678754398,3.7947545261117526,23.795868943532646,10.222707515803727,147.76900823234084,15.129549262779038,59.88083947741459,"papilio polyxenes"
64.26652969981932,88.5702752853975,56.666607208853485,26.45490473650312,38.561040348229,43.71990824433889,46.0,5.0,0.9062499999854481,0.3104383680466627,0.5722656350357057,0.32188586483622195,0.13753920297391467,0.1765809307547391,-0.012979241157223688,"morpho peleides"
76.79336675008138,88.57950973510742,63.42673873901367,58.645770901204756,59.16838298692805,52.64867492646334,349.0,2.5,11.668666666648353,131.92200400012914,226.8386953270502,190.99798099221096,39746.01301017981,2159.1727974835208,-887.1828849635822,"parthenos sylvia"
62.92285729854992,69.08329891703377,32.09591679285976,32.779464243194795,34.07433187561955,27.591255034539792,33.0,52.5,1.460274111170917,2.0726488271353722,7.235084820453992E-4,1.0539703697098169E-4,-1.91637572379179E-9,-5.135861196596491E-5,-2.9041626922374744E-8,"siproeta epaphus"
81.85715801670337,112.27819268538913,59.811608044236415,37.27341119322347,47.429961577432614,36.353310953559166,47.0,8.0,0.7499999999781721,0.5138888888521049,9.444102106810393E-16,6.900663336530702E-16,5.54267962297461E-31,4.916152866197211E-16,5.589066121773025E-32,"papilio anchisiades"
